geo_value,time_value,confirmed_cumulative_cases,confirmed_deaths,daily_cases,completely_home_prop,confirmed_cases_uf,confirmed_deaths_uf,cfr,cfr_uf,location,location_name,Population,intercept,slope,R_sq,p0,p1,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths,smoothed_pct_contact_covid_positive,smoothed_pct_cli,smoothed_pct_avoid_contact_all_or_most_time,smoothed_pct_could_not_get_tested,smoothed_pct_self_none_of_above,smoothed_pct_tested_and_positive,smoothed_pct_cmnty_cli,pos_contact,avoid_contact,excess_demand,active_cases,p_hat_t,p_hat_t_2,TC_CFR_N,X1
ga,2020-06-18,56893,2564,869.85714285714,0.26658976202821,61232,2604,0.0450670557010529,0.0425267833812386,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,113,1.08739605978741,1.08372918527475,1.00161717922156,1.15382538906549,2041.31964676994,1606.44158392276,1079.77141605959,882,12737,12696,882,30,2.2923,0.5539,48.1396,4.0843,65.964,1.723,12.2382,0.022923,0.481396,1.390132348,0.005539,0.736411114012651,0.73341023797179,0.000316780470331724,0.000233280659054436
ga,2020-06-19,58231,2594,900.14285714286,0.26113642989521,62345,2641,0.0445467191015095,0.0423610554174352,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,114,1.08149613690661,1.07853769021293,1.0068712405665,1.16226017116746,2077.93324108737,1647.29332033361,2408.55379012507,1097,7102,6556,1097,31,2.2972,0.5807,47.8252,3.7387,65.9242,1.8866,12.7263,0.022972,0.478252,1.2739919346,0.005807,0.737483170082523,0.73886357010479,0.000295984234235678,0.000218283391358576
ga,2020-06-20,58819,2601,1000.2857142857,0.25858574267279,63933,2642,0.0442204049711828,0.0413245115980792,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,115,1.07304733604638,1.06864378117993,0.989157437586379,1.13931466325724,2112.76183629845,1688.81595741042,1165.68842811466,1800,24078,24613,1800,6,2.1787,0.6488,48.1236,3.5751,66.1536,1.8347,13.0254,0.021787,0.481236,1.2100426464,0.006488,0.736465671573459,0.74141425732721,0.000277017319633528,0.000204013746341386
ga,2020-06-21,59535,2602,1012.5714285714,0.29777069786732,64831,2643,0.0437053833879231,0.0407675340500686,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,116,1.06770817053049,1.06708059685092,0.983264144404378,1.13996870107736,2145.65633168697,1730.81907957776,2682.4382438,892,3923,9719,892,1,2.1608,0.6744,48.1227,3.8808,66.1086,1.8092,13.2874,0.021608,0.481227,1.3152574512,0.006744,0.736468740436254,0.70222930213268,0.000300661937197319,0.000221428118184834
ga,2020-06-22,60913,2606,1100.1428571429,0.28087267430149,66273,2648,0.0427823288953097,0.0399559398246646,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,117,1.05955267351924,1.05545696612874,0.985312841860449,1.15036139562011,2176.15350318647,1773.09460128342,1968.58137027253,1227,9719,9719,1227,5,2.039,0.6571,48.1706,4.0112,66.4697,1.8688,13.7529,0.02039,0.481706,1.3449673936,0.006571,0.736305408738586,0.71912732569851,0.000308307418851126,0.000227008420054317
ga,2020-06-23,63105,2652,1246.2857142857,0.2775665254091,67942,2690,0.0420251961017352,0.0395925936828471,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,118,1.05320455588109,1.05585470069949,0.971747482977052,1.14049816074918,2204.28691112592,1815.43223492696,1174.42628341471,1750,23235,23235,1750,40,2.0533,0.6434,48.7968,3.9371,66.5038,1.5647,13.6623,0.020533,0.487968,1.3187788902,0.006434,0.734170162202473,0.7224334745909,0.000310334880014049,0.000227838609196999
ga,2020-06-24,65041,2656,1345.1428571429,0.28067401853801,69661,2717,0.0408357805076798,0.0390031725068546,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,119,1.04539299482078,1.04318679017373,0.959364601328424,1.12450794325043,2229.92352091328,1857.60843975766,2217.90048398538,1703,11973,11973,1703,10,2.0919,0.6633,48.4961,4.0112,66.6928,1.5602,14.0447,0.020919,0.484961,1.3360184064,0.006633,0.735195503360903,0.71932598146199,0.000319212923110095,0.000234683905685232
ga,2020-06-25,66455,2702,1466.1428571429,0.26059964900256,71492,2751,0.0406590926190655,0.038479829911039,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,120,1.03798524822212,1.03604698051807,0.95160942700924,1.11228022108119,2252.8449409839,1899.3967963478,1819.36322503049,1714,14690,14690,1714,47,2.3419,0.6929,49.0862,4.3183,66.3331,1.7451,14.8491,0.023419,0.490862,1.4538377427,0.006929,0.733183352321363,0.73940035099744,0.00035015281749685,0.000256726216557111
ga,2020-06-26,68073,2725,1588.8571428571,0.25480800042345,73461,2774,0.040030555433138,0.0377615333306108,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,121,1.02976829360938,1.02733208211361,0.944595307474346,1.10655726815688,2272.93951698813,1940.57974352591,2260.89350779555,1900,13104,13104,1900,25,2.5286,0.7391,49.8434,4.4433,66.0004,1.7218,15.1771,0.025286,0.498434,1.5107042268,0.007391,0.730601415756137,0.74519199957655,0.00036575042173314,0.000267217775931636
ga,2020-06-27,69473,2731,1619.1428571429,0.27271343785932,75260,2776,0.0393102356311085,0.0368854637257507,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,122,1.02299323012263,1.02488627461155,0.933168765809454,1.09193426849214,2289.99034761966,1980.94758102534,1651.85631220442,1990,18785,18785,1990,6,2.6645,0.6943,49.8739,4.4298,65.268,1.832,15.9844,0.026645,0.498739,1.538558136,0.006943,0.730497415405847,0.72728656214068,0.000371335176652645,0.000271259386794031
ga,2020-06-28,70421,2733,1785.1428571429,0.28852399315015,77316,2778,0.0388094460459238,0.0359304671736769,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,123,1.01394311503035,1.01368118076777,0.932029718884669,1.08443652949457,2303.76190764412,2020.27697118996,2025.95514316373,2225,17125,17125,2225,2,2.576,0.7243,50.5275,4.3106,64.7254,1.8961,16.5492,0.02576,0.505275,1.5205469076,0.007243,0.728268739046851,0.71147600684985,0.000362364591666415,0.000263898804248127
ga,2020-06-29,71195,2737,1984,0.27647778468151,80161,2796,0.0384437109347567,0.0348798043936578,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,124,1.00737296599967,1.00527118510392,0.923737760799588,1.07958969183639,2314.3240578001,2058.35716372681,2127.06640502859,2207,16179,16179,2207,6,2.7248,0.7445,50.9699,4.5979,64.2418,1.9344,17.109,0.027248,0.509699,1.6441262778,0.007445,0.726760222490517,0.72352221531849,0.000384538285544099,0.000279467129958152
ga,2020-06-30,74581,2756,2022,0.28102223194617,82093,2809,0.0369531113822555,0.0342172901465411,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,125,0.999426418821888,0.996874811339555,0.922133574295192,1.07824150253614,2321.44117256775,2094.98552042521,2715.48460757464,1874,10761,10761,1874,21,2.7649,0.7634,51.2527,4.6114,63.7481,2.1032,17.8932,0.027649,0.512527,1.6717201166,0.007634,0.725795917603241,0.71897776805383,0.000401807707453191,0.000291630393731043
ga,2020-07-01,77199,2777,2186.5714285714,0.27048465085114,84967,2833,0.0359719685488154,0.0333423564442666,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,126,0.992347853238128,0.993071231186713,0.915661846859665,1.06502626762431,2325.13585503406,2129.96581636056,2170.93824390723,2946,21160,21160,2946,22,2.843,0.7887,51.9146,4.8924,63.4829,2.2409,18.4351,0.02843,0.519146,1.7865626004,0.007887,0.723538939509576,0.72951534914886,0.000433118847643584,0.000313378351705648
ga,2020-07-02,79711,2799,2427,0.26336121097425,88481,2852,0.0351143505915118,0.0322329087600728,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,127,0.985757956171702,0.985473860683876,0.903557428888685,1.05930465137216,2325.49100375116,2163.10878455342,1919.75407521575,3472,28201,28201,3472,22,2.7622,0.7449,51.7883,4.9357,63.9071,2.1738,18.7684,0.027622,0.517883,1.7814372653,0.007449,0.723969603255202,0.73663878902575,0.000431091211609408,0.000312096933435667
ga,2020-07-03,83087,2807,2512,0.25883857391836,91045,2856,0.0337838651052511,0.0313691031907299,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,128,0.979332886477079,0.977947541302886,0.910867797816098,1.06728601731575,2322.56236719391,2194.22819848903,2414.67254998242,2784,17978,17978,2784,7,2.6705,0.7588,51.9622,5.2027,64.1461,2.3821,19.3252,0.026705,0.519622,1.8653708553,0.007588,0.723376630766173,0.74116142608164,0.000457911181121951,0.000331242247390156
ga,2020-07-04,86271,2807,2605.1428571429,0.27496060246742,93496,2859,0.0325370054827231,0.0305788482929751,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,129,0.974459752637598,0.976042525204843,0.887923326089002,1.04263398312477,2316.56405785574,2223.13318995203,1752.68038247822,2826,25142,25142,2826,1,2.7633,0.8271,52.19,5.5268,64.3492,2.4063,19.8587,0.027633,0.5219,1.9703484144,0.008271,0.722599867494172,0.72503939753258,0.000489564440293191,0.000353759199685719
ga,2020-07-05,88106,2810,2620,0.32178950744803,95656,2860,0.0318934011304565,0.0298988040478381,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,130,0.969147810120119,0.969822057542503,0.898501133258889,1.04447891422916,2307.66493691559,2249.65044919796,1500.82700041868,2197,22826,22826,2197,3,2.9486,0.866,52.1825,5.6666,64.402,2.7674,20.9112,0.029486,0.521825,2.017196268,0.00866,0.722625441350801,0.67821049255197,0.000500481856012578,0.000361660922089157
ga,2020-07-06,89778,2827,2510.4285714286,0.29185593231177,97729,2883,0.0314887834436053,0.0294999437219249,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,131,0.964288467567482,0.965693485523158,0.879726032661481,1.02873631392412,2296.30203878323,2273.6126966727,2471.13058313314,1548,9768,9768,1548,18,3.1669,0.8729,52.2288,5.5318,64.131,2.9798,21.641,0.031669,0.522288,1.984201342,0.008729,0.722467565409214,0.70814406768823,0.000494945901955534,0.000357582360795082
ga,2020-07-07,92527,2848,2718,0.29812072837726,101112,2903,0.0307802046970074,0.0287107366089089,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,132,0.960329993576817,0.959082905477292,0.894854148360684,1.04263949500682,2282.78318069467,2294.86456934244,2590.85052878257,3406,20499,20499,3406,21,3.2909,0.8977,52.2085,5.677,63.992,2.9556,22.1591,0.032909,0.522085,2.04417416,0.008977,0.722536785314488,0.70187927162274,0.000511459901146453,0.000369548592791624
ga,2020-07-08,95379,2869,2727.1428571429,0.28407435298823,104057,2924,0.0300799966449638,0.0280999836628002,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,133,0.956585730307936,0.954371234202956,0.874509607143352,1.03032772808911,2267.19577144034,2313.2759738445,2544.64605368493,3420,20957,20957,3420,23,3.3642,0.935,52.4175,5.5444,63.4558,2.8309,23.1656,0.033642,0.524175,2.0261566248,0.00935,0.721824127176437,0.71592564701177,0.000511461238582335,0.000369185062124273
ga,2020-07-09,97482,2878,2832.2857142857,0.26767072491985,108307,2938,0.0295233991916456,0.0271265938489664,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,134,0.953961392801437,0.952470101566997,0.873712241783294,1.02387076331584,2249.79401332244,2328.74287178931,2326.69297097818,2837,19013,19013,2837,8,3.5898,1.0463,52.635,5.5544,62.7148,3.0851,24.0817,0.035898,0.52635,2.0709691488,0.010463,0.721082485334207,0.73232927508015,0.000515791528677826,0.000371928237413337
ga,2020-07-10,102240,2914,3024.7142857143,0.26315505647076,112218,2993,0.0285015649452269,0.0266713005043754,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,135,0.949978786155442,0.949811264513212,0.870949198312967,1.02240073070283,2230.89185817467,2341.19507210034,2596.71419897945,4484,26926,26926,4484,35,3.6379,1.004,52.293,5.6445,62.499,2.9671,25.0022,0.036379,0.52293,2.116743945,0.01004,0.722248653196473,0.73684494352924,0.00054364354964576,0.0003926458215506
ga,2020-07-11,105089,2944,3025.4285714286,0.2609054809418,114674,2997,0.0280143497416476,0.0261349564853411,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,136,0.947013302311077,0.947389369089558,0.87237255416855,1.02347773779709,2210.78217695376,2350.5990282843,2685.11478935798,3190,18525,18525,3190,31,3.6951,0.9991,52.5677,5.6699,62.4273,3.146,25.4935,0.036951,0.525677,2.1303345173,0.009991,0.721311968074355,0.7390945190582,0.000551071213063822,0.000397494261244187
ga,2020-07-12,106928,2951,3052.5714285714,0.31870669826788,117024,3000,0.0275980098758043,0.0256357670221493,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,137,0.946436008136157,0.945194274622786,0.867127253803547,1.01296425020118,2189.42465529828,2356.9709508438,2123.30202711013,2525,18543,18543,2525,5,3.9266,0.9999,52.7257,5.905,62.3657,2.9635,26.0478,0.039266,0.527257,2.222305415,0.009999,0.720773212161378,0.68129330173212,0.00057374958480211,0.000413543331214074
ga,2020-07-13,110530,2970,2997.5714285714,0.28441628111374,118712,3017,0.026870532886999,0.0254144484129658,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,138,0.944170118467425,0.944335734574507,0.86914526338174,1.00862913244283,2166.85308385668,2360.37554072629,2313.77100902257,3643,24551,24551,3643,25,3.8421,1.0344,52.9897,6.2334,62.3355,2.9476,26.6961,0.038421,0.529897,2.347778943,0.010344,0.719873012408051,0.71558371888626,0.000621153506847398,0.000447151646142061
ga,2020-07-14,113008,2994,3263.5714285714,0.27741689664854,123956,3054,0.026493699561093,0.0246377746942463,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,139,0.943788311046865,0.941798305698045,0.868081919575504,1.00291387112454,2143.76118242092,2360.90707496216,2294.30479399285,3394,23067,23067,3394,28,3.9391,1.0214,53.2733,6.5082,62.432,3.006,27.2402,0.039391,0.532733,2.445000576,0.010214,0.718905979642734,0.72258310335146,0.000641166043776336,0.000460938102814683
ga,2020-07-15,116487,3027,3396.8571428571,0.2779431429541,127834,3090,0.025985732313477,0.0241719730275201,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,140,0.942152198131534,0.940509026806379,0.878648228270925,1.01324787316765,2120.32978104849,2358.68354538329,2520.3808871206,3871,23949,23949,3871,37,3.9873,1.0265,53.5709,6.5577,62.5737,3.2233,27.7097,0.039873,0.535709,2.4543044751,0.010265,0.71789120901171,0.7220568570459,0.00065087693344658,0.000467258828669799
ga,2020-07-16,119538,3043,3281.4285714286,0.27187069631079,131261,3103,0.0254563402432699,0.0236399235111724,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,141,0.940808341436147,0.939584387908544,0.878523187216538,1.01556921494018,2096.62394379879,2353.85157789492,2308.86014387094,3441,23239,23239,3441,13,3.9555,0.9741,53.9015,6.8879,62.6162,3.0959,28.2182,0.039555,0.539015,2.5749587602,0.009741,0.71676391341152,0.72812930368921,0.000685335470920536,0.00049122373413673
ga,2020-07-17,122973,3070,3281,0.25660711794591,135172,3130,0.0249648296780594,0.0231556831296422,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,142,0.94085564843604,0.940854860945358,0.87639175796476,1.01091839291566,2072.65834279426,2346.58205035984,2978.9569715797,3908,20456,20456,3908,28,4.1486,1.0105,54.3533,6.9969,62.8214,3.3062,28.3123,0.041486,0.543533,2.6013494634,0.010105,0.715223344288211,0.74339288205409,0.000697665013919256,0.000498986304448212
ga,2020-07-18,126721,3100,3600,0.27883177119282,139866,3166,0.0244631907892141,0.0226359515536299,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,143,0.941841381088586,0.939082891269853,0.879750330218859,1.01748508610738,2048.32807265782,2337.04762761099,2207.06643194389,4689,33128,33128,4689,36,4.1705,1.0057,54.0717,7.0713,62.8762,3.1196,28.4925,0.041705,0.540717,2.6251352694,0.010057,0.716183557358428,0.72116822880718,0.000709218268664543,0.000507930462595757
ga,2020-07-19,129046,3105,3728.2857142857,0.31169908963371,143114,3171,0.024061187483533,0.0221571614237601,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,144,0.943006999298823,0.938495876950685,0.86931738093714,1.01397556185648,2023.9716156367,2325.41038671142,2155.95313361976,3251,23513,23513,3251,5,4.0344,0.9747,54.2615,7.0654,62.9272,3.0882,28.3355,0.040344,0.542615,2.6193416112,0.009747,0.715536368293346,0.68830091036629,0.000705393886310751,0.000504734979627124
ga,2020-07-20,130974,3108,3867.4285714286,0.2873396983364,145766,3173,0.023729900590957,0.0217677647736784,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,145,0.944474140570215,0.941492766267693,0.8746786037494,1.0209756399991,2000.09284684632,2311.85958451568,2070.96190143415,2452,18462,18462,2452,3,4.0599,0.9909,54.1599,7.2745,62.9057,3.2673,28.2842,0.040599,0.541599,2.6984248535,0.009909,0.715882808804475,0.7126603016636,0.000724586327870032,0.000518718895616919
ga,2020-07-21,134185,3179,3576,0.27749726148784,148966,3248,0.0236911726347952,0.0218036330437818,13,Georgia,10617423,0.0994401888460932,0.340984755048351,0.957535643938209,0.0994401888460932,0.440424943894444,146,0.943735295141978,0.942168742008644,0.870837441795517,1.01360408158655,1976.92321687578,2296.60413326825,2474.15137927915,3413,21510,21510,3413,78,4.0527,1.0256,54.343,7.0392,62.8308,3.4123,28.8374,0.040527,0.54343,2.6164143264,0.010256,0.715258465717981,0.72250273851216,0.000720975045563267,0.000515683504910534
